,tarih,id,ürün,ürün besin değeri,ürün kategorisi,ürün üretim yeri,market,şehir,Price,yillik tufe,aylık tufe
18774,2021-05-01,18774,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,C,H,8.2105,16.59,0.89
18775,2021-05-01,18775,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,C,H,8.2105,16.59,0.89
18776,2021-05-01,18776,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,C,H,8.2105,16.59,0.89
18777,2021-05-01,18777,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,C,H,8.2105,16.59,0.89
18778,2021-05-01,18778,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,C,H,8.2105,16.59,0.89
18779,2021-05-01,18779,Armut,57,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18780,2021-05-01,18780,Çilek,39,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18781,2021-05-01,18781,Elma,52,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18782,2021-05-01,18782,Erik türleri,60,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18783,2021-05-01,18783,İncir,80,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18784,2021-05-01,18784,Karadut,93,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18785,2021-05-01,18785,Karpuz,24,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18786,2021-05-01,18786,Kavun,28,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18787,2021-05-01,18787,Kayısı,54,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18788,2021-05-01,18788,Kiraz,79,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18789,2021-05-01,18789,Limon,17,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18790,2021-05-01,18790,Mandalina,36,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18791,2021-05-01,18791,Muz,90,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18792,2021-05-01,18792,Nar,77,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18793,2021-05-01,18793,Portakal,41,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18794,2021-05-01,18794,Şeftali,49,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18795,2021-05-01,18795,Üzüm,74,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18796,2021-05-01,18796,Vişne,57,meyve,Yurt dışı,C,H,8.2105,16.59,0.89
18797,2021-05-01,18797,fındık,110,kuruyemiş,Yurt dışı,C,H,8.2105,16.59,0.89
18798,2021-05-01,18798,fıstık,115,kuruyemiş,Yurt dışı,C,H,8.2105,16.59,0.89
18799,2021-05-01,18799,kaju,100,kuruyemiş,Yurt dışı,C,H,8.2105,16.59,0.89
18800,2021-05-01,18800,badem,110,kuruyemiş,Yurt dışı,C,H,8.2105,16.59,0.89
18801,2021-05-01,18801,ceviz,120,kuruyemiş,Yurt dışı,C,H,8.2105,16.59,0.89
18802,2021-05-01,18802,kıyma,120,et,Yurt içi,B,H,8.2105,16.59,0.89
18803,2021-05-01,18803,tavuk,103,et,Yurt içi,B,H,8.2105,16.59,0.89
18804,2021-05-01,18804,hindi,160,et,Yurt içi,B,H,8.2105,16.59,0.89
18805,2021-05-01,18805,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18806,2021-05-01,18806,Bakla-taze,72,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18807,2021-05-01,18807,Bamya,42,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18808,2021-05-01,18808,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18809,2021-05-01,18809,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18810,2021-05-01,18810,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18811,2021-05-01,18811,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18812,2021-05-01,18812,Domates,25,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18813,2021-05-01,18813,Enginar,63,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18814,2021-05-01,18814,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18815,2021-05-01,18815,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18816,2021-05-01,18816,Havuç,42,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18817,2021-05-01,18817,Salatalık,8,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18818,2021-05-01,18818,Ispanak,25,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18819,2021-05-01,18819,Kabak,19,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18820,2021-05-01,18820,Karnabahar,25,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18821,2021-05-01,18821,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18822,2021-05-01,18822,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18823,2021-05-01,18823,Lahana,24,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18824,2021-05-01,18824,Mantar,16,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18825,2021-05-01,18825,Marul,15,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18826,2021-05-01,18826,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18827,2021-05-01,18827,Nohut,376,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18828,2021-05-01,18828,Pancar,42,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18829,2021-05-01,18829,Patates,83,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18830,2021-05-01,18830,Patlıcan,24,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18831,2021-05-01,18831,Pazı,27,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18832,2021-05-01,18832,Pırasa,52,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18833,2021-05-01,18833,Semizotu,32,sebze ve bakliyat,Yurt içi,B,H,8.2105,16.59,0.89
18834,2021-05-01,18834,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,B,H,8.2105,16.59,0.89
18835,2021-05-01,18835,Bulgur,350,tahıl ve ürünleri,Yurt içi,B,H,8.2105,16.59,0.89
18836,2021-05-01,18836,Erişte,390,tahıl ve ürünleri,Yurt içi,B,H,8.2105,16.59,0.89
18837,2021-05-01,18837,Makarna,390,tahıl ve ürünleri,Yurt içi,B,H,8.2105,16.59,0.89
18838,2021-05-01,18838,Mısır,351,tahıl ve ürünleri,Yurt içi,B,H,8.2105,16.59,0.89
18839,2021-05-01,18839,Mısır unu,353,tahıl ve ürünleri,Yurt içi,B,H,8.2105,16.59,0.89
18840,2021-05-01,18840,Nişasta,353,tahıl ve ürünleri,Yurt içi,B,H,8.2105,16.59,0.89
18841,2021-05-01,18841,Pilav,368,tahıl ve ürünleri,Yurt içi,B,H,8.2105,16.59,0.89
18842,2021-05-01,18842,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,B,H,8.2105,16.59,0.89
18843,2021-05-01,18843,Şehriye,390,tahıl ve ürünleri,Yurt içi,B,H,8.2105,16.59,0.89
18844,2021-05-01,18844,Tarhana,329,tahıl ve ürünleri,Yurt içi,B,H,8.2105,16.59,0.89
18845,2021-05-01,18845,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,B,H,8.2105,16.59,0.89
18846,2021-05-01,18846,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,B,H,8.2105,16.59,0.89
18847,2021-05-01,18847,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,B,H,8.2105,16.59,0.89
18848,2021-05-01,18848,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,B,H,8.2105,16.59,0.89
18849,2021-05-01,18849,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,B,H,8.2105,16.59,0.89
18850,2021-05-01,18850,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,B,H,8.2105,16.59,0.89
18851,2021-05-01,18851,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,B,H,8.2105,16.59,0.89
18852,2021-05-01,18852,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,B,H,8.2105,16.59,0.89
18853,2021-05-01,18853,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,B,H,8.2105,16.59,0.89
18854,2021-05-01,18854,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,B,H,8.2105,16.59,0.89
18855,2021-05-01,18855,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,B,H,8.2105,16.59,0.89
18856,2021-05-01,18856,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,B,H,8.2105,16.59,0.89
18857,2021-05-01,18857,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,B,H,8.2105,16.59,0.89
18858,2021-05-01,18858,Armut,57,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18859,2021-05-01,18859,Çilek,39,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18860,2021-05-01,18860,Elma,52,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18861,2021-05-01,18861,Erik türleri,60,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18862,2021-05-01,18862,İncir,80,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18863,2021-05-01,18863,Karadut,93,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18864,2021-05-01,18864,Karpuz,24,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18865,2021-05-01,18865,Kavun,28,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18866,2021-05-01,18866,Kayısı,54,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18867,2021-05-01,18867,Kiraz,79,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18868,2021-05-01,18868,Limon,17,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18869,2021-05-01,18869,Mandalina,36,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18870,2021-05-01,18870,Muz,90,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18871,2021-05-01,18871,Nar,77,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18872,2021-05-01,18872,Portakal,41,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18873,2021-05-01,18873,Şeftali,49,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18874,2021-05-01,18874,Üzüm,74,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18875,2021-05-01,18875,Vişne,57,meyve,Yurt içi,B,H,8.2105,16.59,0.89
18876,2021-05-01,18876,fındık,110,kuruyemiş,Yurt içi,B,H,8.2105,16.59,0.89
18877,2021-05-01,18877,fıstık,115,kuruyemiş,Yurt içi,B,H,8.2105,16.59,0.89
18878,2021-05-01,18878,kaju,100,kuruyemiş,Yurt içi,B,H,8.2105,16.59,0.89
18879,2021-05-01,18879,badem,110,kuruyemiş,Yurt içi,B,H,8.2105,16.59,0.89
18880,2021-05-01,18880,ceviz,120,kuruyemiş,Yurt içi,B,H,8.2105,16.59,0.89
18881,2021-05-01,18881,kıyma,120,et,Yurt dışı,B,H,8.2105,16.59,0.89
18882,2021-05-01,18882,tavuk,103,et,Yurt dışı,B,H,8.2105,16.59,0.89
18883,2021-05-01,18883,hindi,160,et,Yurt dışı,B,H,8.2105,16.59,0.89
18884,2021-05-01,18884,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18885,2021-05-01,18885,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18886,2021-05-01,18886,Bamya,42,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18887,2021-05-01,18887,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18888,2021-05-01,18888,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18889,2021-05-01,18889,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18890,2021-05-01,18890,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18891,2021-05-01,18891,Domates,25,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18892,2021-05-01,18892,Enginar,63,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18893,2021-05-01,18893,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18894,2021-05-01,18894,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18895,2021-05-01,18895,Havuç,42,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18896,2021-05-01,18896,Salatalık,8,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18897,2021-05-01,18897,Ispanak,25,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18898,2021-05-01,18898,Kabak,19,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18899,2021-05-01,18899,Karnabahar,25,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18900,2021-05-01,18900,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18901,2021-05-01,18901,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18902,2021-05-01,18902,Lahana,24,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18903,2021-05-01,18903,Mantar,16,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18904,2021-05-01,18904,Marul,15,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18905,2021-05-01,18905,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18906,2021-05-01,18906,Nohut,376,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18907,2021-05-01,18907,Pancar,42,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18908,2021-05-01,18908,Patates,83,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18909,2021-05-01,18909,Patlıcan,24,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18910,2021-05-01,18910,Pazı,27,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18911,2021-05-01,18911,Pırasa,52,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18912,2021-05-01,18912,Semizotu,32,sebze ve bakliyat,Yurt dışı,B,H,8.2105,16.59,0.89
18913,2021-05-01,18913,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,B,H,8.2105,16.59,0.89
18914,2021-05-01,18914,Bulgur,350,tahıl ve ürünleri,Yurt dışı,B,H,8.2105,16.59,0.89
18915,2021-05-01,18915,Erişte,390,tahıl ve ürünleri,Yurt dışı,B,H,8.2105,16.59,0.89
18916,2021-05-01,18916,Makarna,390,tahıl ve ürünleri,Yurt dışı,B,H,8.2105,16.59,0.89
18917,2021-05-01,18917,Mısır,351,tahıl ve ürünleri,Yurt dışı,B,H,8.2105,16.59,0.89
18918,2021-05-01,18918,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,B,H,8.2105,16.59,0.89
18919,2021-05-01,18919,Nişasta,353,tahıl ve ürünleri,Yurt dışı,B,H,8.2105,16.59,0.89
18920,2021-05-01,18920,Pilav,368,tahıl ve ürünleri,Yurt dışı,B,H,8.2105,16.59,0.89
18921,2021-05-01,18921,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,B,H,8.2105,16.59,0.89
18922,2021-05-01,18922,Şehriye,390,tahıl ve ürünleri,Yurt dışı,B,H,8.2105,16.59,0.89
18923,2021-05-01,18923,Tarhana,329,tahıl ve ürünleri,Yurt dışı,B,H,8.2105,16.59,0.89
18924,2021-05-01,18924,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,B,H,8.2105,16.59,0.89
18925,2021-05-01,18925,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,B,H,8.2105,16.59,0.89
18926,2021-05-01,18926,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,B,H,8.2105,16.59,0.89
18927,2021-05-01,18927,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,B,H,8.2105,16.59,0.89
18928,2021-05-01,18928,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,B,H,8.2105,16.59,0.89
18929,2021-05-01,18929,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,B,H,8.2105,16.59,0.89
18930,2021-05-01,18930,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,B,H,8.2105,16.59,0.89
18931,2021-05-01,18931,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,B,H,8.2105,16.59,0.89
18932,2021-05-01,18932,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,B,H,8.2105,16.59,0.89
18933,2021-05-01,18933,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,B,H,8.2105,16.59,0.89
18934,2021-05-01,18934,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,B,H,8.2105,16.59,0.89
18935,2021-05-01,18935,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,B,H,8.2105,16.59,0.89
18936,2021-05-01,18936,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,B,H,8.2105,16.59,0.89
18937,2021-05-01,18937,Armut,57,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18938,2021-05-01,18938,Çilek,39,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18939,2021-05-01,18939,Elma,52,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18940,2021-05-01,18940,Erik türleri,60,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18941,2021-05-01,18941,İncir,80,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18942,2021-05-01,18942,Karadut,93,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18943,2021-05-01,18943,Karpuz,24,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18944,2021-05-01,18944,Kavun,28,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18945,2021-05-01,18945,Kayısı,54,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18946,2021-05-01,18946,Kiraz,79,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18947,2021-05-01,18947,Limon,17,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18948,2021-05-01,18948,Mandalina,36,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18949,2021-05-01,18949,Muz,90,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18950,2021-05-01,18950,Nar,77,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18951,2021-05-01,18951,Portakal,41,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18952,2021-05-01,18952,Şeftali,49,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18953,2021-05-01,18953,Üzüm,74,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18954,2021-05-01,18954,Vişne,57,meyve,Yurt dışı,B,H,8.2105,16.59,0.89
18955,2021-05-01,18955,fındık,110,kuruyemiş,Yurt dışı,B,H,8.2105,16.59,0.89
18956,2021-05-01,18956,fıstık,115,kuruyemiş,Yurt dışı,B,H,8.2105,16.59,0.89
18957,2021-05-01,18957,kaju,100,kuruyemiş,Yurt dışı,B,H,8.2105,16.59,0.89
18958,2021-05-01,18958,badem,110,kuruyemiş,Yurt dışı,B,H,8.2105,16.59,0.89
18959,2021-05-01,18959,ceviz,120,kuruyemiş,Yurt dışı,B,H,8.2105,16.59,0.89
18960,2021-06-01,18960,kıyma,120,et,Yurt içi,M,A,8.5301,17.53,1.94
18961,2021-06-01,18961,tavuk,103,et,Yurt içi,M,A,8.5301,17.53,1.94
18962,2021-06-01,18962,hindi,160,et,Yurt içi,M,A,8.5301,17.53,1.94
18963,2021-06-01,18963,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18964,2021-06-01,18964,Bakla-taze,72,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18965,2021-06-01,18965,Bamya,42,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18966,2021-06-01,18966,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18967,2021-06-01,18967,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18968,2021-06-01,18968,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18969,2021-06-01,18969,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18970,2021-06-01,18970,Domates,25,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18971,2021-06-01,18971,Enginar,63,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18972,2021-06-01,18972,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18973,2021-06-01,18973,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18974,2021-06-01,18974,Havuç,42,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18975,2021-06-01,18975,Salatalık,8,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18976,2021-06-01,18976,Ispanak,25,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18977,2021-06-01,18977,Kabak,19,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18978,2021-06-01,18978,Karnabahar,25,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18979,2021-06-01,18979,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18980,2021-06-01,18980,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18981,2021-06-01,18981,Lahana,24,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18982,2021-06-01,18982,Mantar,16,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18983,2021-06-01,18983,Marul,15,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18984,2021-06-01,18984,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18985,2021-06-01,18985,Nohut,376,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18986,2021-06-01,18986,Pancar,42,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18987,2021-06-01,18987,Patates,83,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18988,2021-06-01,18988,Patlıcan,24,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18989,2021-06-01,18989,Pazı,27,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18990,2021-06-01,18990,Pırasa,52,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18991,2021-06-01,18991,Semizotu,32,sebze ve bakliyat,Yurt içi,M,A,8.5301,17.53,1.94
18992,2021-06-01,18992,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,M,A,8.5301,17.53,1.94
18993,2021-06-01,18993,Bulgur,350,tahıl ve ürünleri,Yurt içi,M,A,8.5301,17.53,1.94
18994,2021-06-01,18994,Erişte,390,tahıl ve ürünleri,Yurt içi,M,A,8.5301,17.53,1.94
18995,2021-06-01,18995,Makarna,390,tahıl ve ürünleri,Yurt içi,M,A,8.5301,17.53,1.94
18996,2021-06-01,18996,Mısır,351,tahıl ve ürünleri,Yurt içi,M,A,8.5301,17.53,1.94
18997,2021-06-01,18997,Mısır unu,353,tahıl ve ürünleri,Yurt içi,M,A,8.5301,17.53,1.94
18998,2021-06-01,18998,Nişasta,353,tahıl ve ürünleri,Yurt içi,M,A,8.5301,17.53,1.94
18999,2021-06-01,18999,Pilav,368,tahıl ve ürünleri,Yurt içi,M,A,8.5301,17.53,1.94
19000,2021-06-01,19000,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,M,A,8.5301,17.53,1.94
19001,2021-06-01,19001,Şehriye,390,tahıl ve ürünleri,Yurt içi,M,A,8.5301,17.53,1.94
19002,2021-06-01,19002,Tarhana,329,tahıl ve ürünleri,Yurt içi,M,A,8.5301,17.53,1.94
19003,2021-06-01,19003,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,M,A,8.5301,17.53,1.94
19004,2021-06-01,19004,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,M,A,8.5301,17.53,1.94
19005,2021-06-01,19005,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,M,A,8.5301,17.53,1.94
19006,2021-06-01,19006,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,M,A,8.5301,17.53,1.94
19007,2021-06-01,19007,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,M,A,8.5301,17.53,1.94
19008,2021-06-01,19008,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,M,A,8.5301,17.53,1.94
19009,2021-06-01,19009,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,M,A,8.5301,17.53,1.94
19010,2021-06-01,19010,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,M,A,8.5301,17.53,1.94
19011,2021-06-01,19011,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,M,A,8.5301,17.53,1.94
19012,2021-06-01,19012,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,M,A,8.5301,17.53,1.94
19013,2021-06-01,19013,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,M,A,8.5301,17.53,1.94
19014,2021-06-01,19014,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,M,A,8.5301,17.53,1.94
19015,2021-06-01,19015,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,M,A,8.5301,17.53,1.94
19016,2021-06-01,19016,Armut,57,meyve,Yurt içi,M,A,8.5301,17.53,1.94
19017,2021-06-01,19017,Çilek,39,meyve,Yurt içi,M,A,8.5301,17.53,1.94
19018,2021-06-01,19018,Elma,52,meyve,Yurt içi,M,A,8.5301,17.53,1.94
19019,2021-06-01,19019,Erik türleri,60,meyve,Yurt içi,M,A,8.5301,17.53,1.94
19020,2021-06-01,19020,İncir,80,meyve,Yurt içi,M,A,8.5301,17.53,1.94
19021,2021-06-01,19021,Karadut,93,meyve,Yurt içi,M,A,8.5301,17.53,1.94
19022,2021-06-01,19022,Karpuz,24,meyve,Yurt içi,M,A,8.5301,17.53,1.94
19023,2021-06-01,19023,Kavun,28,meyve,Yurt içi,M,A,8.5301,17.53,1.94
19024,2021-06-01,19024,Kayısı,54,meyve,Yurt içi,M,A,8.5301,17.53,1.94
19025,2021-06-01,19025,Kiraz,79,meyve,Yurt içi,M,A,8.5301,17.53,1.94
